time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
15584700,1.268000,37191,17334,6121,64,1581,232,9486,127637,54953,22054,379,5851,1189,54548,375788,234277,92041,1621,47951,3164,183673,68523,31291,12264,295,2990,626,24990
15686740,1.196000,73874,32225,12752,281,3166,656,27840,107143,52477,20900,353,5808,969,44299,404825,251806,99485,1748,50788,3524,198224,43832,19757,7501,175,1692,338,12666
15788819,1.200000,32530,15332,5334,65,1304,177,7186,84549,40083,15685,236,4211,739,32875,396493,246784,97525,1658,49855,3391,194032,22876,10554,3522,39,702,92,2214
15890852,1.204000,72022,32452,12832,224,3186,652,26873,70170,33378,12932,180,3431,578,25766,382275,239603,94080,1661,49085,3229,186966,42789,19493,7619,117,1712,316,12173
15992891,1.200000,102738,43907,17707,347,4490,977,42180,73703,34997,13868,179,3530,602,27559,391446,244508,96264,1727,49761,3364,191560,42649,19867,7535,128,1719,299,12083
16094933,1.200000,73873,33497,13130,268,3232,654,27802,70189,33372,12919,175,3422,575,25726,385126,239953,94553,1745,48849,3200,188396,65510,31612,12519,285,3054,559,23586
16197170,1.788000,6805571,2156853,839241,21773,235936,47554,3393600,3186887,709166,262907,6494,66961,16753,1584206,3330416,813591,357141,11053,116890,17414,1661045,46106954,26783773,9483906,838586,2618490,210428,23044153
16298806,2.188000,142006,50224,19998,564,5124,1196,61409,124588,51168,21061,423,5579,1214,53394,422070,235382,91558,1544,49962,3175,206750,100826250,46429915,14811463,5097079,3948962,69382,50405969
16400281,2.172000,110050,48100,19596,402,4953,949,45655,89408,36411,14379,247,3696,826,35267,396051,227965,89144,1456,47419,2961,193826,100806261,49187001,14818243,5013505,4732185,69246,50396203
16501787,2.244000,108615,43168,17063,408,4334,865,45018,347172,107286,42892,1177,11034,2982,164224,422143,236527,91415,1399,51102,2857,206950,100838012,46244590,14997302,5076408,3832999,70059,50412035
16603304,2.196000,51425,23082,8653,135,2178,284,16429,466624,175654,73284,1747,20539,4358,223928,422327,231986,90346,1447,49282,2842,206890,100842058,45755253,14867395,5116265,3736738,69771,50414062
16704853,2.220000,126331,41878,16599,377,4235,835,53881,164817,64049,26690,534,6847,1427,73705,1106571,431976,168799,4544,76724,9992,549077,100872115,49144441,14800391,5012256,4730915,69048,50429096
16806336,2.244000,57997,28612,10971,152,2827,354,19648,84685,36231,14294,228,3684,736,32871,384591,223248,86917,1454,47069,2946,188010,100810063,46922431,14950208,5062546,4042051,69686,50398034
16907831,2.228000,112566,43575,16892,356,4480,844,47108,149054,68226,27942,348,7264,1332,65171,433873,247891,97495,1653,50162,3491,212771,100816673,45542252,15084095,5085111,3603078,70757,50401267
17009301,2.196000,149546,52063,21310,494,5433,1237,65525,117677,53948,21745,339,5909,1010,49532,405981,234034,91377,1497,48832,3022,198790,100813300,48585830,14645656,5059553,4622726,68405,50399735
17110774,2.244000,119275,49893,20100,394,5225,1000,50269,94423,41452,17100,240,4134,773,37883,390622,226679,88405,1398,47762,2816,191132,100813647,47575031,14900071,5046513,4247408,70391,50399879
17212234,2.196000,75070,35214,14220,246,3583,536,28761,81265,35869,14153,200,3628,642,31307,402330,232680,90832,1514,48356,3067,196930,100804847,45547401,15083337,5087007,3603314,70269,50395449
17313697,2.192000,120525,50675,19527,407,5414,1020,50853,103149,45180,17756,281,4760,887,42279,378013,222703,86971,1411,46896,2696,184801,100803915,47899409,14683003,5077299,4416536,68334,50394990
17415158,2.248000,56157,27246,10633,158,2744,350,18788,82587,36463,14271,228,3705,661,31862,370673,221520,86127,1357,47186,2654,181147,100801919,48231950,14850995,5035647,4450007,69289,50394016
17516628,2.248000,147431,61740,25136,459,6354,1232,64443,78147,35464,13968,211,3568,586,29759,433695,243857,95418,1734,49430,3168,212723,100813073,45570650,15089212,5085599,3606454,70345,50399578
17618123,2.188000,53844,25101,9367,148,2448,328,17681,99375,44599,17793,269,4580,803,40115,393101,231195,91029,1427,47426,3049,192367,100808683,47272935,14750117,5082930,4212450,69422,50397459
17719617,2.244000,136350,49960,20433,481,5109,1063,58998,310163,101052,43856,1163,10766,2598,145693,402447,224020,86991,1410,47969,2577,197014,100835002,48860190,14789284,5029144,4653948,69001,50410470
17821111,2.232000,189775,60784,25293,814,5967,1462,85655,109201,44426,18101,406,4558,1061,45679,411292,234375,91624,1526,49051,2942,201426,100820192,45545737,15083233,5089326,3603131,70224,50403098
17922577,2.232000,120943,48770,19937,522,5059,1044,51005,88381,36511,14272,243,3734,721,34776,387298,226064,88252,1399,47626,2825,189444,100808748,46604993,14791820,5101608,4007351,68889,50397379
18024044,2.248000,155725,59966,24412,531,6263,1324,68517,81056,35899,14129,209,3646,646,31192,377183,222486,86699,1349,47178,2613,184447,100809752,49167888,14810048,5014393,4731732,68941,50397927
18125516,2.248000,107556,46507,18448,358,4715,902,44439,82671,36504,14266,203,3731,659,32024,388406,225508,88325,1463,47171,2783,190016,100811220,46018375,15011347,5080061,3766099,70631,50398684
18226998,2.196000,51289,23157,8654,138,2185,301,16361,107154,47820,19068,338,4946,953,44146,377812,222318,86960,1411,46546,2748,184698,100824251,46020148,14867771,5109289,3807257,69306,50405162
18328475,2.200000,112820,47910,19322,393,5022,951,47435,98957,44000,17405,265,4525,874,39973,385797,224688,87880,1401,46891,2807,188701,100815388,49180024,14815107,5013338,4733324,69353,50400843
18430061,2.292000,51132,22271,8281,159,2106,282,16100,92709,38662,15142,219,3977,721,36969,402969,228671,89508,1535,47652,2973,197299,100811857,46704522,14952351,5067166,3982003,69775,50398958
18531528,2.236000,142341,57380,23239,493,5909,1148,62015,112546,50586,20435,263,5258,933,46917,400821,233286,91404,1415,48320,2922,196206,100812977,45328340,14948835,5126575,3591076,69558,50399571
18632986,2.192000,60379,29597,11339,157,2929,353,20752,84887,36194,14276,183,3686,640,33049,378341,222874,87316,1410,46466,2720,184929,100801444,48864070,14692587,5042523,4680424,68687,50393782
18734442,2.248000,55439,27502,10708,131,2770,326,18418,80308,35709,14158,180,3718,646,31371,375231,223556,87384,1455,46856,2774,183433,100804675,47337184,14900207,5058015,4181753,69439,50395271
18835896,2.180000,117531,48685,19642,330,5093,900,49550,78623,35034,13861,181,3515,615,29925,377825,224928,87916,1424,47241,2754,184684,100803160,45518197,15076395,5089010,3599699,70193,50394634
18937351,2.200000,56598,28417,10873,157,2815,341,19104,81904,36546,14214,180,3737,642,31709,367100,219760,85910,1303,46436,2571,179371,100802021,48146622,14682270,5069297,4484365,68510,50394060
19038824,2.240000,184906,67357,27710,563,7126,1545,83189,89791,40982,16190,282,4230,733,35582,401169,233307,91444,1480,48828,2911,196362,100822736,48010393,14863555,5040890,4384747,69672,50404303
19140290,2.248000,59416,28816,11045,193,2868,375,20548,81910,34251,13813,211,3494,619,31444,385689,225292,88400,1444,46786,2787,188654,100804776,45558949,15088316,5084810,3604931,70656,50395413
19241745,2.192000,118268,49728,19951,378,5110,916,49970,80745,36145,14112,210,3686,654,30895,370223,220478,85758,1326,46822,2590,180909,100802927,47486407,14728865,5083159,4279702,68591,50394480
19343204,2.248000,102720,42024,16354,383,4287,867,42101,79908,35647,14083,188,3580,623,30673,407692,236259,92218,1596,48625,3222,199653,100803614,48676549,14813511,5027775,4590306,69001,50394881
19444674,2.248000,107258,45278,17957,383,4631,816,44455,112914,51161,20505,281,5336,901,47168,402702,232427,91147,1494,47703,3043,197195,100811015,45554529,15085116,5086345,3604194,70276,50398597
19546138,2.204000,99383,43716,17755,308,4486,710,40348,78660,35003,13844,181,3510,573,29994,368665,218664,84946,1389,46325,2621,180211,100804348,46817458,14778523,5095996,4071863,68842,50395204
19647616,2.256000,105454,44882,17848,337,4523,790,43400,83681,36519,14226,194,3729,644,32458,438632,242778,94830,1714,49413,3325,215070,100816526,49213642,14829628,5007394,4734256,69391,50401283
19749085,2.252000,60311,27667,10346,179,2795,384,20883,160404,64499,26167,426,6893,1390,70893,395917,230006,90197,1495,47715,2986,193737,100811760,45795754,15016487,5086251,3702565,70277,50398895
19850549,2.200000,112071,49329,19670,357,5116,889,46984,82568,34973,13849,201,3514,621,31932,377255,221889,86520,1390,46972,2626,184478,100809827,46188067,14839966,5106430,3867541,69159,50397944
19952126,2.660000,871836,393196,152591,1966,48779,6684,426835,90759,36452,14202,201,3731,626,36044,4731360,2069237,826604,18770,269604,44185,2361461,100903891,49185483,14817347,5008904,4732297,68994,50444930
20053637,2.244000,234189,78060,31731,864,8387,1941,107787,97113,39690,15948,312,4046,720,39196,418307,227534,88761,1475,47890,3031,204900,100829136,46509376,14974074,5069471,3917140,69848,50407626
20155119,2.192000,148117,58241,23782,487,6118,1215,64727,84719,36490,14218,202,3732,648,32972,453667,250130,97824,1744,50778,3666,222616,100818980,45515833,14900523,5116914,3653716,69676,50402559
20256588,2.196000,125347,52831,20317,420,5650,1088,53398,81237,35050,13860,185,3513,596,31212,376967,220350,85967,1343,46473,2687,184342,100809940,49181335,14815955,5015327,4731947,68988,50397940
20358069,2.252000,62069,28829,11024,175,2889,416,20748,97216,43474,17479,228,4550,834,39651,382077,226861,89002,1359,47044,2847,186863,100801473,47169453,14914220,5059331,4128704,69588,50393720
20459549,2.184000,122268,50254,20273,440,5048,973,51935,88260,39898,15737,256,4109,702,34815,394971,230100,90260,1478,48286,2833,193356,100813269,45510413,15076067,5085813,3598855,70554,50399676
20561132,2.204000,97330,38274,14965,307,3883,711,39109,106017,43681,17481,236,4530,771,43592,439401,240704,94293,1643,49240,3317,215479,100808054,48289383,14665588,5062260,4531696,68414,50397024
20662621,2.252000,97930,37159,14481,302,3681,670,39725,102423,44259,17546,244,4569,814,41847,559401,306438,116565,2902,56459,4058,275454,100825274,47890398,14882156,5040544,4341076,69667,50405663
20764086,2.244000,48543,21571,8238,139,2089,274,14912,86791,38383,15015,218,3948,693,34088,383374,225550,88562,1441,46498,2846,187491,100803383,45583871,15092812,5086556,3608153,70269,50394603
20865551,2.196000,113403,48958,19725,330,5141,889,47443,77467,34946,13851,165,3513,563,29367,387404,227925,89095,1471,48030,2834,189546,100810961,47603625,14715377,5080576,4319039,68548,50398490
20967024,2.248000,57571,28493,10863,152,2815,362,19454,84086,36511,14207,196,3729,627,32650,385162,228263,89331,1496,47265,2877,188420,100820277,48543683,14825588,5034057,4548898,69127,50403131
21068482,2.252000,109075,46428,18177,313,4884,828,45432,97026,43625,17471,222,4481,790,38929,386869,226433,88573,1409,47311,2831,189280,100808261,45565253,15088123,5086709,3605569,70318,50397186
21169953,2.196000,143073,50460,20537,452,5330,1126,62296,117370,53537,21500,352,5923,980,49276,408923,237197,93080,1502,49013,3035,200222,100814112,46999764,14789581,5089124,4116276,69374,50400155
21271533,1.264000,653051,200014,79249,758,24954,4265,317345,349583,87737,36310,512,9483,1586,165247,4270258,2238789,883140,12665,311781,36484,2131026,7460896,3561438,1335713,114686,350164,29255,3723486
21372999,1.248000,34125,15375,5360,60,1317,196,7527,89231,42247,16955,233,4290,711,35217,373329,230806,90467,1536,47997,3143,182463,107443,54300,22711,417,5714,1026,45008
21474430,1.260000,86332,39242,15562,323,3851,821,34133,75460,35964,14161,186,3662,612,28419,363829,228438,89484,1469,47800,2999,177715,23195,10590,3524,36,711,93,2251
21575856,1.260000,46423,21051,7770,115,1943,367,14094,77072,36206,14271,192,3701,610,29298,364485,230002,89899,1549,47994,2915,178077,47147,20462,8065,160,1809,371,14339
21677287,1.288000,111459,48129,19457,369,4914,1072,46565,77500,36744,14379,210,3770,629,29359,447191,262251,103443,2128,51924,3964,219382,133385,57684,23544,543,5826,1283,57361
21778728,1.256000,34021,15376,5361,65,1329,185,7805,87076,40457,15973,274,4158,752,34250,824578,375508,146450,3766,67403,8564,408110,23420,10608,3525,35,711,93,2391
21880395,1.260000,39110,17102,6258,87,1621,226,10381,147391,63319,25606,489,6810,1403,64451,424740,242554,95713,1854,48698,3770,208122,44104,20037,7589,162,1741,329,12960
21982440,1.200000,76513,32228,12792,238,3175,625,29029,75409,35070,13859,258,3530,654,28283,395020,245159,97051,1732,49135,3470,193359,22850,10594,3525,39,710,91,2199
22084483,1.204000,32412,15443,5364,54,1307,171,6984,76235,36510,14221,219,3747,651,28850,390293,242932,95997,1658,49048,3369,190911,44236,20322,7714,125,1758,325,12948
22186522,1.204000,168162,71241,28936,585,7595,1702,74886,114012,56504,22673,340,6184,1015,47752,404272,248149,97314,1705,50216,3641,197939,106699,49493,19524,453,5126,1068,44122
22288625,1.204000,229992,96294,38029,920,10321,2373,102578,92403,42811,17160,284,4369,762,36563,407672,249717,98535,1643,50721,3389,199641,493940,285265,111679,1995,20500,3503,237573
22390686,1.204000,78094,32739,12785,343,3151,699,29749,77003,36038,14187,197,3664,616,29167,392801,243967,96365,1695,49408,3251,192223,44148,19139,7284,200,1682,415,13252
22492723,1.204000,35085,16282,5755,68,1416,224,8422,72801,35049,13862,178,3526,580,27149,383279,241456,95170,1604,49141,3191,187505,22813,10559,3524,42,710,91,2130
22594842,1.220000,256054,121383,47253,445,14823,2433,118872,149636,69364,28514,452,7425,1239,65578,3026489,1959554,779727,9989,276819,30619,1509003,44583,19696,7522,159,1692,333,13065
22696951,1.204000,74758,30393,11819,225,2905,598,28091,134129,61671,24965,417,6824,1178,57657,405105,246361,96994,1700,50416,3627,198346,89856,40981,16502,376,4033,815,35716
22798992,1.204000,83658,35835,14042,283,3506,679,32695,105847,49526,20145,364,5039,933,43541,390863,244973,96225,1611,50410,3409,191216,23347,10594,3522,37,703,91,2349
22901188,1.204000,32660,15385,5365,59,1321,177,7094,76596,36505,14224,209,3747,648,28941,396249,244282,96741,1787,49304,3472,193883,42809,19819,7495,164,1715,299,12261
23003217,1.204000,81586,37662,14716,267,3772,742,31719,73869,35019,13849,209,3527,597,27598,385477,240372,95174,1642,48322,3307,188518,22955,10609,3525,40,710,91,2250
23105285,1.204000,63450,27496,10014,139,2858,447,22615,128515,61001,24579,319,6572,1082,55031,1256136,577064,238118,7956,92560,14709,623860,45075,20299,7715,129,1750,304,13338
23207381,1.188000,182468,74649,30176,735,7956,1743,82196,83482,39487,15847,291,4033,699,32304,435909,258419,102114,1966,51120,4104,213702,114603,52793,21159,484,5464,1145,48022
23309425,1.196000,33106,15361,5358,66,1317,191,7361,81718,39575,15505,231,4075,708,31592,393158,243452,96203,1660,49005,3489,192410,23102,10561,3522,37,702,96,2238
23411496,1.200000,112877,49942,19992,508,5289,1062,47307,74535,35100,13877,212,3530,601,27976,939882,450221,184414,5996,75140,10609,465789,41705,19465,7123,140,1892,320,11678
23513548,1.200000,35607,16303,5754,68,1416,214,8645,79152,36594,14240,202,3743,636,30250,387492,237569,93716,1634,48101,3501,189537,23139,10594,3527,38,710,90,2282
23615589,1.200000,104139,45937,18816,411,4628,932,42917,132870,65200,26527,423,7027,1161,57162,652162,346566,136358,3548,63234,7520,321855,62779,28225,11148,197,2956,505,22147
23717644,1.204000,81140,36041,14451,312,3544,681,31368,74089,34797,13807,218,3492,596,27648,389902,241324,95078,1683,49276,3449,190736,66964,31253,12239,270,2990,566,24208
23819685,1.204000,75207,33166,12882,258,3222,640,28368,84301,41168,16323,277,4262,726,32916,412537,250758,98977,1866,49897,3623,202097,23522,10626,3525,38,710,94,2488
23921766,1.200000,79375,34496,12964,242,3708,615,30546,131321,56412,22854,453,5974,1194,56414,946690,458976,188079,6140,76533,10851,469118,43016,19055,7423,150,1688,278,12304
24023916,1.204000,354405,107992,45254,1342,11841,3303,167988,118335,51532,20850,338,5433,973,49792,1024500,459593,187959,5974,77211,10478,508034,571002,244912,94911,3033,25075,4268,276302
24126087,1.188000,149440,55154,22004,711,6223,1432,65288,136661,63496,25612,388,6857,1185,58989,1262655,575337,235430,9042,85585,16245,627093,89730,37573,14631,411,3777,976,35406
24228228,1.232000,726574,424526,165648,2751,89547,5947,359098,118923,55300,22260,306,5918,1034,50153,912207,441400,187021,6168,53860,11159,447345,63123,26148,10079,223,2421,549,22167
24330314,1.196000,543169,353745,135591,1921,80785,3914,267349,85790,39619,16168,328,4109,712,33430,536336,238679,100966,4232,29355,6868,259171,23611,10644,3524,41,706,94,2529
24432389,1.200000,588258,372605,143859,2171,82735,4301,289928,76814,35897,13860,180,3976,623,29123,532129,240811,101654,4211,29579,6724,256639,45149,19978,7591,153,1694,325,13336
24534457,1.200000,534921,350155,133966,1889,80420,3675,263276,75082,34401,13817,192,3504,568,28203,529493,239673,101119,4186,29474,6809,255164,23036,10563,3527,39,706,89,2305
24636543,1.204000,581449,363013,139547,2050,81506,4229,286583,142310,68293,27727,441,7416,1216,61880,1140755,550905,229755,7572,69151,14017,560984,62534,27998,11420,205,2626,486,22086
24738638,1.200000,531771,354957,136473,1854,81404,3775,261645,99973,47909,19105,333,4982,888,40537,24074,10637,3522,35,710,99,2423,70720,33947,13549,328,3262,570,26043
24840683,1.200000,566633,369662,143077,2034,81834,4342,279167,78121,37066,14688,238,3755,682,29665,22662,10633,3527,28,710,91,2173,23195,10654,3525,39,710,92,2350
24942704,1.200000,485009,332702,127157,1662,77560,3367,238356,77749,37415,14571,221,3859,666,29577,22350,10556,3525,28,710,91,2074,42463,19678,7456,163,1683,286,12036
25044760,1.192000,574163,365127,140804,2068,81116,4212,282955,74159,35027,13867,195,3528,605,27789,550402,225691,95316,4205,27534,6939,266112,23642,10572,3524,37,706,91,2603
25146851,1.204000,501392,338596,129408,1746,78931,3389,246566,127904,60997,24572,308,6570,1097,54672,268800,116071,45079,1630,14830,3706,124875,46394,20621,7821,141,1819,307,14072
25249052,1.196000,625862,378147,144844,2223,84379,4658,308664,96663,44269,17537,257,4587,776,38935,719658,361464,123889,4333,42288,8670,350465,70460,33977,13566,303,3275,533,26018
