time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
46500512,1.204000,545160,364707,141238,1974,81126,4083,268434,23771,10607,3525,53,710,93,2370,22481,10587,3523,27,706,93,2104,22386,10567,3524,40,706,92,2047
46602532,1.192000,564466,374743,146045,2039,81590,4316,278028,82135,39265,15279,357,3877,856,31858,22742,10587,3522,27,706,92,2212,22317,10556,3522,35,706,93,2063
46704556,1.200000,521889,351910,135696,1829,79423,3813,256709,22957,10591,3524,45,706,94,2103,22373,10556,3523,27,706,91,2121,22436,10573,3523,42,706,91,2071
46806610,1.204000,603316,388938,151534,2324,83546,4907,297533,90482,42338,16829,352,4275,886,36008,42238,20247,7504,106,1774,308,11970,22612,10580,3522,40,706,90,2096
46908634,1.204000,526950,354969,137164,1835,79900,3849,259313,22741,10556,3519,40,703,93,2133,22496,10568,3520,27,702,92,2113,22271,10571,3519,42,702,91,1972
47010646,1.204000,564970,372904,144613,2088,81778,4362,278295,84317,39851,15640,311,3967,800,32852,22638,10579,3523,27,706,91,2167,22437,10575,3520,36,706,91,2046
47112670,1.204000,540331,361344,139404,1983,80518,4158,265965,22946,10604,3524,46,710,93,2192,22361,10571,3522,27,706,89,2059,22514,10578,3522,45,706,93,2030
47214713,1.204000,758338,490839,189067,3428,94775,6275,374981,63481,30072,11357,233,2838,573,22559,22806,9877,3478,27,683,89,2145,22530,10594,3525,40,706,92,2061
47316733,1.200000,538565,360503,139231,1889,80435,3994,265085,43365,20315,7551,153,1767,325,12376,39413,19235,6971,85,1713,287,10598,22467,10576,3522,42,706,91,2056
47418757,1.204000,527277,354804,137015,1872,79714,3816,259499,63811,29513,11350,228,2845,544,22670,22618,10589,3523,28,710,90,2157,22491,10574,3522,40,706,93,2096
47520778,1.192000,538480,361026,139765,1964,80425,4067,265122,46194,22223,8037,150,2031,371,13720,22385,10589,3520,27,710,90,2133,22378,10559,3522,36,706,91,2057
47622803,1.196000,524915,353040,136203,1931,79553,3852,258304,68329,32928,12931,294,3154,575,24953,22411,10561,3523,27,710,92,2114,22660,9879,3479,39,684,86,2036
47724823,1.204000,524081,353385,136285,1872,79663,3791,257809,23058,10655,3525,49,710,95,2209,22625,10594,3524,27,710,91,2183,88645,39307,15200,417,3932,1040,35176
47826854,1.200000,520329,350889,135075,1842,79711,3716,255954,89644,43370,17469,388,4358,832,35486,43135,20837,7761,109,1830,326,12467,23290,10635,3525,49,706,92,2218
47928877,1.200000,580797,380834,148493,2189,82908,4579,286241,23128,10585,3522,43,710,92,2290,22636,10567,3522,27,710,91,2149,22735,10643,3525,47,706,92,2106
48030900,1.204000,575560,378348,147532,2127,82201,4522,283613,107849,50707,20425,534,4831,1012,44619,22559,9875,3485,27,683,85,2095,22516,10576,3526,42,706,91,2064
48132927,1.204000,524618,353514,136538,1838,79581,3817,258115,23035,10570,3523,46,710,88,2211,22315,10565,3522,27,711,90,2073,22426,10590,3523,41,706,90,2019
48234953,1.204000,541589,361533,139263,1992,80417,4201,266620,70709,34393,13252,303,3332,651,26183,22529,10607,3523,27,710,91,2180,22837,10642,3528,40,706,92,2166
48336988,1.200000,582691,377506,146237,2246,82484,4711,287105,43717,20278,7545,164,1754,341,12588,60870,27946,10415,146,2663,547,21366,22830,10567,3525,38,706,91,2217
48439020,1.192000,526042,353388,136386,1940,79856,3777,258771,71255,34301,13199,320,3319,629,26372,22826,10632,3522,27,710,93,2183,22475,10592,3524,35,706,92,2078
48541053,1.204000,543892,364243,141128,2010,80873,4131,267809,43775,20464,7621,155,1784,325,12581,22612,10608,3523,27,710,91,2134,22481,9877,3473,38,685,86,1991
48643109,1.204000,623917,380548,147840,2368,82737,4834,307758,391296,137304,54316,1745,13632,3814,186453,22735,10576,3522,27,710,91,2289,22985,10584,3525,40,706,91,2302
48745257,1.204000,539690,358022,137858,1950,80547,4119,265648,23469,10571,3527,49,711,95,2220,22544,10583,3522,27,710,89,2149,22572,10654,3527,36,706,89,2057
48847341,1.200000,580266,372464,145922,2324,79270,4816,285941,134425,61911,24816,571,6324,1498,57946,50858,24025,8960,129,2339,457,16327,24009,11024,3703,44,752,112,2544
48949366,1.204000,573818,376006,145726,2162,82450,4520,282736,23097,10593,3522,44,710,90,2186,22586,10610,3522,29,706,89,2135,22501,10575,3522,40,702,90,2073
49051384,1.204000,581685,380193,147109,2187,82428,4685,286645,101794,48315,18576,403,5024,1115,41728,22671,10577,3522,27,706,90,2224,22568,10579,3522,42,702,91,2093
49153417,1.196000,532035,357477,138124,1908,80187,3943,261762,23033,10578,3523,50,710,90,2224,22345,10585,3521,27,707,92,2039,22188,10555,3523,40,702,91,1965
49255439,1.200000,520474,350597,135263,1842,79021,3792,256095,22655,9880,3460,46,684,89,2035,22392,10555,3522,27,706,90,2069,22330,10568,3523,37,702,89,1994
49357515,1.192000,573896,372055,145304,2206,79471,4834,282751,67804,31949,12288,235,3039,667,24702,54293,26637,10018,115,2582,442,14987,22559,10561,3523,39,703,90,2088
49459549,1.204000,527973,355123,136849,1839,79975,3899,259800,22939,10573,3523,53,710,97,2180,22662,10614,3522,27,706,91,2109,22396,10582,3524,39,703,90,1993
49561574,1.204000,537026,359716,139133,2003,80168,4015,264380,87435,40498,15975,329,4026,867,34413,22585,10609,3522,27,706,89,2206,22543,10598,3522,38,702,91,2093
49663598,1.204000,522108,352739,135997,1833,79617,3786,256861,22960,9874,3468,44,687,86,2049,22471,10610,3522,27,706,93,2090,22437,10630,3522,41,702,93,2053
49765653,1.204000,552891,354104,136494,1928,79764,3831,272278,109433,49194,19425,450,4961,1035,45514,22682,10572,3523,27,706,91,2213,1095845,745911,218808,3512,114243,14578,538704
49867769,1.204000,611270,396680,155325,2367,84822,4945,301459,23303,10547,3521,42,702,95,2358,47946,23315,8672,95,2164,410,14750,23552,10594,3518,45,698,93,2188
49969916,1.208000,1021161,544863,212733,3304,103682,8515,506472,92324,39866,15572,387,3961,808,36929,23974,10589,3520,28,705,93,2839,3374695,2396070,1029819,9133,304748,31354,1678108
50071995,1.200000,1248108,735692,281237,2282,131451,9570,619863,73450,32108,12206,310,3220,674,27359,23205,10558,3519,27,703,93,2528,61552,29240,11997,229,2814,566,22447
50174032,1.200000,1049890,622875,241130,2609,114564,8851,520662,96464,41677,16517,467,3748,839,38851,22954,10557,3523,27,706,91,2364,48891,20533,7298,169,1925,545,15078
50276122,1.188000,526738,354929,136891,1889,80024,3883,259213,46563,21660,8014,190,1941,411,13938,22534,10573,3523,27,706,91,2139,22905,10588,3523,43,702,90,2159
50378152,1.204000,588465,381102,148287,2134,82845,4751,290002,64144,29412,11347,256,2716,585,22762,48878,24002,8853,101,2511,401,15263,22715,10545,3519,42,698,91,2166
50480179,1.204000,527653,354833,136756,1818,79950,3890,259587,22857,10594,3524,47,707,91,2142,22568,10569,3521,29,706,89,2125,22433,10588,3521,40,702,91,2057
50582235,1.204000,581265,374268,145487,2183,81657,4401,286412,134099,60819,24502,583,6323,1466,57901,22821,10576,3523,27,706,90,2315,1035505,741324,217365,3307,113946,14436,508568
50684270,1.200000,511616,348790,134005,1763,79783,3546,251596,77996,35440,13892,252,3577,765,29576,22617,10571,3523,27,707,92,2153,23374,10632,3521,57,702,92,2192
50786428,1.272000,958477,565905,216251,1973,108082,6968,475113,205190,92163,37671,780,10020,1984,93320,23356,10586,3521,27,706,91,2563,2426714,1785377,727193,6005,233874,24045,1204222
50888497,1.200000,530958,359561,138818,1864,81235,3698,261255,103161,48943,19210,332,5113,1024,42130,48608,23329,8679,97,2168,390,15136,23829,10620,3518,41,698,100,2325
50990529,1.200000,583022,375081,146130,2127,82270,4381,287404,131372,60705,24624,560,6339,1218,56394,22765,10594,3522,28,706,90,2269,22735,10592,3520,39,702,92,2145
51092554,1.204000,516995,348693,134391,1824,79147,3626,254334,84170,40393,15907,275,4209,840,32773,22545,9875,3484,27,687,86,2089,22535,10575,3523,36,702,89,2114
